V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,latitude
0.069878,0.458959,0.044441,-1.098696,0.91284,-0.817299,0.671142,1.596685,0.428809,-1.075567,-0.473678,-2.383623,-0.095117,-1.82483,-0.317811,0.55101,-1.018608,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.24832,-0.077394,0.067896,-0.181585,-0.651471,-0.401257,-0.55607,-0.66541,0.522747,-0.346665,0.317149,-0.315657,-0.109162,-0.683238,0.406224,-0.326456,-0.267924,-0.300787,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.169894,-0.136845,0.934076,0.672875,0.27464,0.863226,0.807734,-0.819588,4.061292,0.870074,0.645383,-0.870592,1.026085,-0.894853,0.526609,-0.528351,-0.37591,-0.229567,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.374122,-0.564698,0.185159,0.931337,0.552095,0.382828,-0.385351,-0.737855,1.861647,-0.306893,0.883961,-0.355855,0.059005,-0.171848,0.138891,-0.431634,-0.466837,-0.422951,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,-0.217164,between 33.66 and 39.91
-1.431576,-1.24801,3.445214,2.68018,-2.484559,2.167622,1.712197,0.249323,0.904887,0.574762,0.437627,0.819906,0.813682,0.370112,0.704151,0.546687,0.408481,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-0.711081,-1.288753,-0.827164,2.821209,2.424272,-0.945913,0.733234,-1.580635,-1.294915,-1.715605,-1.544235,-1.563228,-1.498605,-1.510068,-1.297974,-1.078432,-1.342029,-1.478042,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.782888,-0.91548,-0.288853,2.15351,2.73538,0.551754,0.039509,-1.015816,-0.97907,-1.176671,-0.947537,0.326864,-1.271867,-0.917204,-0.171345,-1.055423,-1.071935,-1.186499,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.656938,-0.98827,0.307881,-0.049865,0.32443,-0.793956,0.172855,-0.993866,-0.52037,-1.115746,-1.401405,-0.283134,-1.032063,-1.505952,-0.562047,-0.78943,-0.873066,-0.855087,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,-0.752191,between 14.66 and 33.66
-0.164479,-0.362242,-0.430293,-1.162944,-1.386171,-0.470459,1.006195,2.496148,-0.206621,-0.939347,0.735866,1.169757,-0.112235,1.531105,-1.488356,2.510478,0.211419,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.732629,-0.265888,-0.365295,-0.489393,-1.006605,-0.98509,-1.560336,-1.680486,-1.28647,-1.428204,-1.778542,-1.127395,-1.325091,-1.397096,-1.573705,-1.276952,-1.171282,-1.164322,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,-0.795272,1.028504,0.349151,0.607156,-0.397643,0.033077,-0.093502,-1.331725,-0.041036,-0.46432,-0.264122,0.256483,-0.932679,-0.324728,0.022319,0.806428,-0.526859,-0.385552,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,-0.564479,0.388926,-0.075484,-0.170427,0.340524,0.720879,-0.283678,-0.90584,-0.040684,-0.732056,-0.388601,0.575467,0.157217,0.007737,-0.797244,-0.618593,-0.229918,-0.576486,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,between 33.66 and 39.91
-0.218238,-0.497365,-0.013475,1.378852,0.414014,-0.0266,0.034278,0.125616,0.40461,0.551226,0.695553,0.314952,0.219282,0.572016,0.529287,0.160253,-0.027905,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.696698,0.463607,0.260492,1.203055,1.17301,1.214901,0.68687,0.117664,0.25835,0.020989,0.575105,-0.118107,0.604207,0.117218,0.21847,0.528573,-0.123118,0.328615,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.410579,1.135531,0.332619,-0.166763,0.109581,-0.068707,-0.077726,-0.383317,-0.561942,-0.97005,-0.574083,-0.232962,-0.593415,-0.158028,-0.73641,-0.396841,-1.151266,-0.359696,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,0.788414,1.880229,1.499844,0.961353,-0.586565,-0.415284,-0.474246,-0.713755,-0.571793,-0.652841,0.279905,-0.988314,-0.837803,-0.708259,-0.378226,-0.266394,-0.605357,0.344314,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,1.534948,less than 14.66
-0.605209,-0.787388,-0.311833,1.178485,-0.699804,0.194569,-0.618981,0.408505,0.533734,-0.051746,-0.496498,0.04832,-0.754618,0.156685,-0.777666,0.421852,0.183103,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.689533,-0.469243,-0.682022,0.28639,1.6845,-0.060915,0.357821,0.275301,0.184704,1.103727,-0.434231,-0.099947,0.405085,0.446421,0.739666,0.923599,0.429007,0.494675,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.677627,-0.674581,-1.23973,-0.045453,0.194773,-0.098793,-0.829815,-0.407831,-0.53807,-0.850131,-0.927614,-0.636146,-0.432286,-0.4274,-0.752174,-0.152663,-0.807838,-0.645672,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.707246,-0.894169,-1.739803,0.978709,-1.204512,-0.948116,-0.89613,-1.072993,-0.609426,0.571445,-0.574894,-0.656468,-0.503034,-0.544161,-0.387791,-0.07569,-0.423295,-0.599106,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,-0.744023,between 33.66 and 39.91
-0.227687,-0.691493,-0.413821,0.479107,-0.028454,-0.009812,2.097524,-0.413147,0.415244,-0.219869,-0.47836,-0.194971,0.581455,0.779867,0.040733,0.196611,0.360009,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,-0.379658,0.630237,0.066507,0.429046,0.241395,-0.500618,1.252696,0.095593,0.020621,0.619137,-0.179976,0.077166,0.210306,0.629973,0.542202,-0.281762,-0.547752,-0.123336,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,-0.464007,0.155424,-0.47994,-0.674097,-0.511979,-0.945019,0.924026,0.01871,-0.079668,0.258933,0.516637,0.153316,0.303701,0.943269,1.152777,-0.37699,-0.267708,-0.34185,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.269426,-0.019334,-0.716611,0.746139,-0.316653,-0.990768,0.039674,0.595794,-0.092118,0.796636,-0.71531,2.036536,0.386023,0.241252,-0.373343,-0.574,-0.898895,-0.27528,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,-0.40912,between 14.66 and 33.66
3.383315,2.436734,0.820085,-0.368394,-0.010665,-1.715115,-0.799681,0.682059,-1.318349,0.706093,-0.226073,0.137954,0.079897,-0.138729,0.217086,0.452842,-0.657706,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,-0.626943,1.450112,0.600222,-0.2829,-0.65351,-0.238942,-0.879262,-0.120228,-0.571222,-0.194251,-0.995783,-0.918071,-0.852112,0.48448,-0.656669,-0.582543,-0.405499,0.309767,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,-0.637379,1.777088,-0.489848,0.114862,-0.177379,-0.013093,-0.432268,-0.551799,-0.74092,-0.579827,-0.874816,-0.76818,-0.799281,-0.374469,-0.942102,-0.908911,-0.547657,-0.508624,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,-0.635183,1.964768,-0.349179,0.192317,-0.241882,-1.384108,-0.134319,1.321211,0.281542,0.394505,-0.656864,-1.084483,-0.991545,-0.031675,-0.867044,-0.811904,-0.639272,-0.319733,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,-0.637834,between 33.66 and 39.91
-0.003809,-0.275363,-0.649306,-0.072009,0.730463,-0.061014,-1.022907,-0.306498,-0.220024,0.255548,-0.336186,0.174022,-0.163734,-0.2661,-0.600024,-0.462268,-0.368115,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.319119,-0.764439,-0.970856,-0.989806,-0.46561,-1.848601,-1.514005,-1.241903,0.119198,-0.981107,-0.983101,-0.840401,-1.165598,-0.91988,-0.046899,-0.295141,-0.338795,-0.16463,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.381965,-0.780726,-1.172326,-1.785121,0.091927,-1.769304,-1.250397,-1.453787,-0.241702,-1.168937,-0.951556,-1.015141,-1.286414,-0.863422,-0.354082,-0.111883,0.247734,0.03202,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.331972,-0.785929,-1.42537,-2.238089,-0.135259,-1.98213,-1.543173,-1.346126,3.028409,-1.089278,-1.428093,-0.886127,-1.118264,-0.787348,0.597937,-0.385418,-0.458617,-0.765709,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,-0.335605,greater than 39.91
0.483925,0.827404,-0.035144,-0.163226,0.313121,-0.533413,-0.452501,-0.078304,-0.167511,1.60332,0.529877,0.40574,-0.68714,-0.453344,0.121391,-0.928631,-0.04423,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,-0.604369,0.06987,0.399536,-0.512205,0.061924,-0.36842,0.024181,-0.340226,-0.239623,0.527998,1.431679,0.753721,1.564729,0.585147,0.527108,0.865559,2.018001,0.927079,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.686914,-0.17427,0.8019,0.410399,0.563281,1.489109,-0.232384,-0.674937,1.138655,2.14351,3.046933,0.82365,2.735074,0.391121,-0.158991,0.913562,1.017178,0.718114,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.579435,-0.47793,0.274658,-0.303183,-0.226794,1.04886,0.074849,-0.182144,-0.411581,0.799697,2.605566,0.242763,1.113221,0.667619,0.285325,0.396216,0.903642,0.178499,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,-0.652129,less than 14.66
-0.150911,-0.094333,-0.568885,-0.614652,0.332477,-0.954948,-1.527722,-1.591471,-3.678713,-5.930209,-2.091674,0.881171,-0.138141,0.94658,0.026369,-1.556636,-0.778056,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,3.852914,-0.578564,-0.658959,-0.775261,-0.72625,-0.652795,-0.479773,-0.39185,0.507284,2.3278,4.977122,3.921483,3.768246,1.222595,1.059004,4.318631,2.834609,2.401068,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,4.342425,-0.626377,-0.971869,-1.154825,-0.265373,-0.388169,0.96013,-0.2053,1.374878,4.112404,3.667444,5.505794,4.951096,2.216022,2.507129,4.124122,2.999468,3.828412,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,4.794063,-0.710954,-0.557389,-0.818123,0.13633,-0.773602,-1.31764,-0.206349,0.5082,4.15914,5.121875,4.103031,3.673086,0.96042,1.067164,5.244305,2.506568,1.46258,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,5.835585,greater than 39.91
